"","size","size","dist","test","p.value","z","type"
"16357",40,40,"Log-normal","lillie.test",0.861620356757323,0.86,"SL"
"16358",40,40,"Gamma","pearson.test",0.723917602656488,0.35,"SU"
"16359",40,40,"Uniform","sf.test",0.626139509236989,0.26,"SL"
"16360",40,40,"t","jarque.test",0.993286086394344,0.9,"SB"
"16361",40,40,"Log-normal","shapiro.test",0.951831312185996,0.75,"SB"
"16362",40,40,"Gamma","ad.test",0.887145216260261,0.73,"SB"
"16363",40,40,"Uniform","energy.test",0.919191919191919,0.7,"SB"
"16364",40,40,"t","cvm.test",0.837572964606254,0.5,"SB"
"16365",40,40,"Log-normal","lillie.test",0.88067634761754,0.52,"SB"
"16366",40,40,"Gamma","pearson.test",0.723917602656488,0.49,"SB"
"16367",40,40,"Uniform","sf.test",0.932801677115431,0.7,"SB"
"16368",40,40,"t","jarque.test",0.914792435835733,0.76,"SB"
"16369",40,40,"Log-normal","shapiro.test",0.719595108540582,0.63,"SL"
"16370",40,40,"Gamma","ad.test",0.535945152332651,0.33,"SU"
"16371",40,40,"Uniform","energy.test",0.656565656565657,0.33,"SL"
"16372",40,40,"t","cvm.test",0.620240806705925,0.34,"SL"
"16373",40,40,"Log-normal","lillie.test",0.669485025439374,0.36,"SL"
"16374",40,40,"Gamma","pearson.test",0.663145672106677,0.5,"SB"
"16375",40,40,"Uniform","sf.test",0.488898950679143,0.33,"SU"
"16376",40,40,"t","jarque.test",0.944057924631221,0.63,"SL"
"16377",40,40,"Log-normal","shapiro.test",0.859255973980746,0.49,"SU"
"16378",40,40,"Gamma","ad.test",0.83748378692537,0.49,"SU"
"16379",40,40,"Uniform","energy.test",0.888888888888889,0.4,"SU"
"16380",40,40,"t","cvm.test",0.827338476816515,0.49,"SU"
"16381",40,40,"Log-normal","lillie.test",0.950232170095635,0.49,"SU"
"16382",40,40,"Gamma","pearson.test",0.783358489819263,0.49,"SU"
"16383",40,40,"Uniform","sf.test",0.861445328974947,0.5,"SU"
"16384",40,40,"t","jarque.test",0.999954691336469,0.72,"SU"
"16385",40,40,"Log-normal","shapiro.test",0.909490920772452,0.69,"SU"
"16386",40,40,"Gamma","ad.test",0.909301226671241,0.68,"SL"
"16387",40,40,"Uniform","energy.test",0.96969696969697,0.69,"SU"
"16388",40,40,"t","cvm.test",0.963057612020719,0.68,"SL"
"16389",40,40,"Log-normal","lillie.test",0.941814266700071,0.7,"SU"
"16390",40,40,"Gamma","pearson.test",0.783358489819263,0.72,"SU"
"16391",40,40,"Uniform","sf.test",0.740272025095497,0.7,"SU"
"16392",40,40,"t","jarque.test",0.998370860273332,0.7,"SU"
"16393",40,40,"Log-normal","shapiro.test",0.959404722214786,0.97,"SL"
"16394",40,40,"Gamma","ad.test",0.950959579720003,0.46,"SU"
"16395",40,40,"Uniform","energy.test",0.98989898989899,0.46,"SU"
"16396",40,40,"t","cvm.test",0.944907207464933,0.46,"SU"
"16397",40,40,"Log-normal","lillie.test",0.883041746183083,0.5,"SU"
"16398",40,40,"Gamma","pearson.test",0.932964079442382,0.95,"SU"
"16399",40,40,"Uniform","sf.test",0.941085825242246,0.66,"SU"
"16400",40,40,"t","jarque.test",0.965609776285306,0.96,"SL"
"16401",40,40,"Log-normal","shapiro.test",0.987743115756406,0.81,"SU"
"16402",40,40,"Gamma","ad.test",0.987937983612954,0.71,"SU"
"16403",40,40,"Uniform","energy.test",1,0.51,"SU"
"16404",40,40,"t","cvm.test",0.99389408014724,0.45,"SU"
"16405",40,40,"Log-normal","lillie.test",0.999630364321341,0.61,"SU"
"16406",40,40,"Gamma","pearson.test",0.965858415874291,0.34,"SL"
"16407",40,40,"Uniform","sf.test",0.991569324757483,0.74,"SU"
"16408",40,40,"t","jarque.test",0.963663596125557,0.85,"SL"
"16409",40,40,"Log-normal","shapiro.test",0.54298595585812,0.55,"SL"
"16410",40,40,"Gamma","ad.test",0.595722858740907,0.55,"SL"
"16411",40,40,"Uniform","energy.test",0.696969696969697,0.57,"SL"
"16412",40,40,"t","cvm.test",0.663348932149564,0.59,"SL"
"16413",40,40,"Log-normal","lillie.test",0.75645029231777,0.59,"SL"
"16414",40,40,"Gamma","pearson.test",0.839506470445447,0.59,"SL"
"16415",40,40,"Uniform","sf.test",0.724401816558349,0.55,"SL"
"16416",40,40,"t","jarque.test",0.610021630572479,0.55,"SL"
"16417",40,40,"Log-normal","shapiro.test",0.931957125550351,0.71,"SB"
"16418",40,40,"Gamma","ad.test",0.96118034578887,0.62,"SB"
"16419",40,40,"Uniform","energy.test",0.98989898989899,0.67,"SB"
"16420",40,40,"t","cvm.test",0.974490660078524,0.61,"SB"
"16421",40,40,"Log-normal","lillie.test",0.980805140967523,0.82,"SB"
"16422",40,40,"Gamma","pearson.test",0.987436866218365,0.65,"SB"
"16423",40,40,"Uniform","sf.test",0.955753299039763,0.63,"SB"
"16424",40,40,"t","jarque.test",0.994990635876648,0.83,"SB"
"16425",40,40,"Log-normal","shapiro.test",0.31249704957237,0.98,"SB"
"16426",40,40,"Gamma","ad.test",0.428032052874413,0.65,"SL"
"16427",40,40,"Uniform","energy.test",0.484848484848485,0.99,"SB"
"16428",40,40,"t","cvm.test",0.568089722930788,0.65,"SL"
"16429",40,40,"Log-normal","lillie.test",0.630575365680362,0.95,"SB"
"16430",40,40,"Gamma","pearson.test",0.663145672106677,0.89,"SB"
"16431",40,40,"Uniform","sf.test",0.407850857390934,0.65,"SL"
"16432",40,40,"t","jarque.test",0.496215787191974,0.65,"SL"
"16433",40,40,"Log-normal","shapiro.test",0.643416042191493,0.96,"SL"
"16434",40,40,"Gamma","ad.test",0.796630500011778,0.5,"SU"
"16435",40,40,"Uniform","energy.test",0.858585858585859,0.52,"SU"
"16436",40,40,"t","cvm.test",0.86104205781405,0.5,"SU"
"16437",40,40,"Log-normal","lillie.test",0.895458697150275,0.37,"SU"
"16438",40,40,"Gamma","pearson.test",0.783358489819263,0.77,"SU"
"16439",40,40,"Uniform","sf.test",0.75023710233178,0.5,"SU"
"16440",40,40,"t","jarque.test",0.999235939517159,0.96,"SL"
"16441",40,40,"Log-normal","shapiro.test",0.182139663558682,1.11,"SB"
"16442",40,40,"Gamma","ad.test",0.235541806991324,1.1,"SB"
"16443",40,40,"Uniform","energy.test",0.343434343434343,0.96,"SB"
"16444",40,40,"t","cvm.test",0.345118344435723,1.1,"SB"
"16445",40,40,"Log-normal","lillie.test",0.452928558110619,1.25,"SB"
"16446",40,40,"Gamma","pearson.test",0.0677841036475727,0.71,"SL"
"16447",40,40,"Uniform","sf.test",0.054180040858157,1.11,"SB"
"16448",40,40,"t","jarque.test",0.159037186127921,0.74,"SL"
"16449",40,40,"Log-normal","shapiro.test",0.783156702536156,0.86,"SB"
"16450",40,40,"Gamma","ad.test",0.840541710834067,0.68,"SB"
"16451",40,40,"Uniform","energy.test",0.898989898989899,0.64,"SB"
"16452",40,40,"t","cvm.test",0.858419997765815,0.55,"SB"
"16453",40,40,"Log-normal","lillie.test",0.930914318645691,0.54,"SB"
"16454",40,40,"Gamma","pearson.test",0.839506470445447,0.61,"SB"
"16455",40,40,"Uniform","sf.test",0.844285687351476,0.8,"SB"
"16456",40,40,"t","jarque.test",0.977234127946132,0.88,"SB"
"16457",40,40,"Log-normal","shapiro.test",0.941040555670905,0.42,"SB"
"16458",40,40,"Gamma","ad.test",0.745902956755506,0.56,"SB"
"16459",40,40,"Uniform","energy.test",0.797979797979798,0.56,"SB"
"16460",40,40,"t","cvm.test",0.643824934851495,0.55,"SB"
"16461",40,40,"Log-normal","lillie.test",0.679694363417415,0.55,"SB"
"16462",40,40,"Gamma","pearson.test",0.965858415874291,0.41,"SL"
"16463",40,40,"Uniform","sf.test",0.876954918876911,0.57,"SB"
"16464",40,40,"t","jarque.test",0.926164164721401,0.42,"SB"
"16465",40,40,"Log-normal","shapiro.test",0.97535379940228,0.63,"SL"
"16466",40,40,"Gamma","ad.test",0.959212163649716,0.62,"SL"
"16467",40,40,"Uniform","energy.test",0.98989898989899,0.39,"SU"
"16468",40,40,"t","cvm.test",0.965795962171363,0.62,"SL"
"16469",40,40,"Log-normal","lillie.test",0.985325418272388,0.63,"SL"
"16470",40,40,"Gamma","pearson.test",0.987436866218365,0.81,"SB"
"16471",40,40,"Uniform","sf.test",0.963395513617092,0.63,"SL"
"16472",40,40,"t","jarque.test",0.936281152958763,0.62,"SL"
"16473",40,40,"Log-normal","shapiro.test",0.806779223085914,0.61,"SB"
"16474",40,40,"Gamma","ad.test",0.952552438185228,0.47,"SU"
"16475",40,40,"Uniform","energy.test",0.98989898989899,0.46,"SU"
"16476",40,40,"t","cvm.test",0.983230777794999,0.46,"SU"
"16477",40,40,"Log-normal","lillie.test",0.992748368589157,0.49,"SB"
"16478",40,40,"Gamma","pearson.test",0.997838503310237,0.5,"SL"
"16479",40,40,"Uniform","sf.test",0.903593149100553,0.46,"SU"
"16480",40,40,"t","jarque.test",0.97056171877992,0.61,"SB"
"16481",40,40,"Log-normal","shapiro.test",0.667815929289007,0.68,"SU"
"16482",40,40,"Gamma","ad.test",0.751424525429045,0.67,"SU"
"16483",40,40,"Uniform","energy.test",0.848484848484849,0.51,"SU"
"16484",40,40,"t","cvm.test",0.800266202340548,0.69,"SU"
"16485",40,40,"Log-normal","lillie.test",0.762736663077193,0.65,"SU"
"16486",40,40,"Gamma","pearson.test",0.663145672106677,0.8,"SL"
"16487",40,40,"Uniform","sf.test",0.762849663528703,0.65,"SU"
"16488",40,40,"t","jarque.test",0.999419521154994,0.75,"SU"
"16489",40,40,"Log-normal","shapiro.test",0.936497901254561,0.77,"SB"
"16490",40,40,"Gamma","ad.test",0.885353669719266,0.6,"SU"
"16491",40,40,"Uniform","energy.test",0.909090909090909,0.63,"SU"
"16492",40,40,"t","cvm.test",0.816999787738355,0.61,"SU"
"16493",40,40,"Log-normal","lillie.test",0.825653640679846,0.84,"SB"
"16494",40,40,"Gamma","pearson.test",0.663145672106677,0.33,"SL"
"16495",40,40,"Uniform","sf.test",0.902710290966715,0.51,"SL"
"16496",40,40,"t","jarque.test",0.996108363507399,0.81,"SB"
"16497",40,40,"Log-normal","shapiro.test",0.84319780212738,0.79,"SL"
"16498",40,40,"Gamma","ad.test",0.437899626077463,0.79,"SL"
"16499",40,40,"Uniform","energy.test",0.434343434343434,0.77,"SU"
"16500",40,40,"t","cvm.test",0.280573045082396,0.55,"SU"
"16501",40,40,"Log-normal","lillie.test",0.589599273375814,0.75,"SU"
"16502",40,40,"Gamma","pearson.test",0.783358489819263,0.85,"SL"
"16503",40,40,"Uniform","sf.test",0.725928191859883,0.78,"SU"
"16504",40,40,"t","jarque.test",0.993898733902021,0.79,"SL"
"16505",40,40,"Log-normal","shapiro.test",0.553811979221525,0.84,"SU"
"16506",40,40,"Gamma","ad.test",0.678231519522695,0.54,"SU"
"16507",40,40,"Uniform","energy.test",0.747474747474747,0.51,"SU"
"16508",40,40,"t","cvm.test",0.8091244629195,0.54,"SU"
"16509",40,40,"Log-normal","lillie.test",0.885642759489933,0.56,"SU"
"16510",40,40,"Gamma","pearson.test",0.663145672106677,0.34,"SU"
"16511",40,40,"Uniform","sf.test",0.677644259275435,0.55,"SU"
"16512",40,40,"t","jarque.test",0.995031093410461,0.86,"SU"
"16513",40,40,"Log-normal","shapiro.test",0.98655281912048,0.74,"SB"
"16514",40,40,"Gamma","ad.test",0.905319793165107,0.73,"SB"
"16515",40,40,"Uniform","energy.test",0.94949494949495,0.73,"SB"
"16516",40,40,"t","cvm.test",0.877374316941885,0.46,"SL"
"16517",40,40,"Log-normal","lillie.test",0.859171328087177,0.44,"SU"
"16518",40,40,"Gamma","pearson.test",0.965858415874291,0.46,"SL"
"16519",40,40,"Uniform","sf.test",0.935192524820359,0.73,"SB"
"16520",40,40,"t","jarque.test",0.998473249593999,0.76,"SB"
"16521",40,40,"Log-normal","shapiro.test",0.778654790839485,0.6,"SB"
"16522",40,40,"Gamma","ad.test",0.923287730642396,0.6,"SB"
"16523",40,40,"Uniform","energy.test",0.97979797979798,0.58,"SB"
"16524",40,40,"t","cvm.test",0.961820557241729,0.59,"SB"
"16525",40,40,"Log-normal","lillie.test",0.986497323958102,0.71,"SB"
"16526",40,40,"Gamma","pearson.test",0.839506470445447,0.64,"SB"
"16527",40,40,"Uniform","sf.test",0.879757840727,0.61,"SB"
"16528",40,40,"t","jarque.test",0.960050904758305,0.85,"SB"
"16529",40,40,"Log-normal","shapiro.test",0.971963016060396,0.55,"SL"
"16530",40,40,"Gamma","ad.test",0.900714243820938,0.56,"SL"
"16531",40,40,"Uniform","energy.test",0.939393939393939,0.56,"SL"
"16532",40,40,"t","cvm.test",0.847133047339922,0.56,"SL"
"16533",40,40,"Log-normal","lillie.test",0.854438339337853,0.55,"SL"
"16534",40,40,"Gamma","pearson.test",0.932964079442382,0.59,"SB"
"16535",40,40,"Uniform","sf.test",0.915541140895351,0.56,"SL"
"16536",40,40,"t","jarque.test",0.877935954634406,0.55,"SL"
"16537",40,40,"Log-normal","shapiro.test",0.948782701603783,0.69,"SB"
"16538",40,40,"Gamma","ad.test",0.947208762953338,0.62,"SB"
"16539",40,40,"Uniform","energy.test",0.97979797979798,0.6,"SB"
"16540",40,40,"t","cvm.test",0.973031404387698,0.65,"SB"
"16541",40,40,"Log-normal","lillie.test",0.990543511133184,0.68,"SB"
"16542",40,40,"Gamma","pearson.test",0.987436866218365,0.38,"SU"
"16543",40,40,"Uniform","sf.test",0.958627785109768,0.6,"SB"
"16544",40,40,"t","jarque.test",0.999974736537747,0.71,"SB"
"16545",40,40,"Log-normal","shapiro.test",0.976127708096008,0.83,"SB"
"16546",40,40,"Gamma","ad.test",0.856473316093419,0.83,"SB"
"16547",40,40,"Uniform","energy.test",0.898989898989899,0.82,"SB"
"16548",40,40,"t","cvm.test",0.774599102549538,0.86,"SB"
"16549",40,40,"Log-normal","lillie.test",0.629329813199436,0.94,"SB"
"16550",40,40,"Gamma","pearson.test",0.839506470445447,0.73,"SB"
"16551",40,40,"Uniform","sf.test",0.878927422450846,0.82,"SB"
"16552",40,40,"t","jarque.test",0.984637896471808,0.84,"SB"
"16553",40,40,"Log-normal","shapiro.test",0.994897003767459,0.85,"SB"
"16554",40,40,"Gamma","ad.test",0.973465991696514,0.8,"SB"
"16555",40,40,"Uniform","energy.test",1,0.73,"SB"
"16556",40,40,"t","cvm.test",0.925906899429265,0.79,"SB"
"16557",40,40,"Log-normal","lillie.test",0.857927419391797,0.5,"SB"
"16558",40,40,"Gamma","pearson.test",0.783358489819263,0.48,"SB"
"16559",40,40,"Uniform","sf.test",0.987633774193795,0.81,"SB"
"16560",40,40,"t","jarque.test",0.999435049226645,0.86,"SB"
"16561",40,40,"Log-normal","shapiro.test",0.802526518339288,0.98,"SB"
"16562",40,40,"Gamma","ad.test",0.559745196160679,0.98,"SB"
"16563",40,40,"Uniform","energy.test",0.626262626262626,0.83,"SB"
"16564",40,40,"t","cvm.test",0.594224236429648,0.98,"SB"
"16565",40,40,"Log-normal","lillie.test",0.501548593614123,0.28,"SB"
"16566",40,40,"Gamma","pearson.test",0.839506470445447,0.59,"SB"
"16567",40,40,"Uniform","sf.test",0.526185280147064,0.54,"SL"
"16568",40,40,"t","jarque.test",0.775670931104567,0.98,"SB"
"16569",40,40,"Log-normal","shapiro.test",0.712450439086699,0.81,"SL"
"16570",40,40,"Gamma","ad.test",0.622854146465447,0.4,"SL"
"16571",40,40,"Uniform","energy.test",0.717171717171717,0.86,"SL"
"16572",40,40,"t","cvm.test",0.793583878943824,0.87,"SL"
"16573",40,40,"Log-normal","lillie.test",0.884822293495409,0.37,"SL"
"16574",40,40,"Gamma","pearson.test",0.987436866218365,0.95,"SL"
"16575",40,40,"Uniform","sf.test",0.69953314440502,0.82,"SL"
"16576",40,40,"t","jarque.test",0.91406207636315,0.81,"SL"
"16577",40,40,"Log-normal","shapiro.test",0.998976167391993,0.73,"SU"
"16578",40,40,"Gamma","ad.test",0.969866640670094,0.72,"SU"
"16579",40,40,"Uniform","energy.test",1,0.34,"SL"
"16580",40,40,"t","cvm.test",0.945840052003378,0.32,"SU"
"16581",40,40,"Log-normal","lillie.test",0.956175440999538,0.54,"SL"
"16582",40,40,"Gamma","pearson.test",0.783358489819263,0.34,"SU"
"16583",40,40,"Uniform","sf.test",0.983774264169272,0.6,"SU"
"16584",40,40,"t","jarque.test",0.992956831179666,0.73,"SU"
"16585",40,40,"Log-normal","shapiro.test",0.749889891541469,0.66,"SB"
"16586",40,40,"Gamma","ad.test",0.899749755612943,0.63,"SB"
"16587",40,40,"Uniform","energy.test",0.97979797979798,0.63,"SB"
"16588",40,40,"t","cvm.test",0.908283810113259,0.63,"SB"
"16589",40,40,"Log-normal","lillie.test",0.977155149624161,0.64,"SB"
"16590",40,40,"Gamma","pearson.test",0.783358489819263,0.75,"SL"
"16591",40,40,"Uniform","sf.test",0.867477607689255,0.63,"SB"
"16592",40,40,"t","jarque.test",0.999367413326672,0.79,"SB"
"16593",40,40,"Log-normal","shapiro.test",0.537043390192316,0.68,"SU"
"16594",40,40,"Gamma","ad.test",0.681617352115178,0.54,"SU"
"16595",40,40,"Uniform","energy.test",0.787878787878788,0.55,"SU"
"16596",40,40,"t","cvm.test",0.774539691923187,0.52,"SU"
"16597",40,40,"Log-normal","lillie.test",0.87691116421704,0.53,"SU"
"16598",40,40,"Gamma","pearson.test",0.783358489819263,0.67,"SL"
"16599",40,40,"Uniform","sf.test",0.598481652249036,0.53,"SU"
"16600",40,40,"t","jarque.test",0.999889587038545,0.89,"SL"
"16601",40,40,"Log-normal","shapiro.test",0.875283831581246,0.51,"SL"
"16602",40,40,"Gamma","ad.test",0.685501778579357,0.51,"SL"
"16603",40,40,"Uniform","energy.test",0.696969696969697,0.51,"SL"
"16604",40,40,"t","cvm.test",0.536206063295725,0.51,"SL"
"16605",40,40,"Log-normal","lillie.test",0.557463888656254,0.67,"SB"
"16606",40,40,"Gamma","pearson.test",0.663145672106677,0.28,"SU"
"16607",40,40,"Uniform","sf.test",0.790820067644926,0.51,"SL"
"16608",40,40,"t","jarque.test",0.977952402304894,0.51,"SL"
"16609",40,40,"Log-normal","shapiro.test",0.786690503796043,0.7,"SL"
"16610",40,40,"Gamma","ad.test",0.763775550326898,0.85,"SL"
"16611",40,40,"Uniform","energy.test",0.828282828282828,0.7,"SL"
"16612",40,40,"t","cvm.test",0.767665265244118,0.68,"SB"
"16613",40,40,"Log-normal","lillie.test",0.897497019547744,0.7,"SU"
"16614",40,40,"Gamma","pearson.test",0.602678999735753,0.7,"SU"
"16615",40,40,"Uniform","sf.test",0.763642207928222,0.7,"SL"
"16616",40,40,"t","jarque.test",0.920676753191973,0.86,"SB"
"16617",40,40,"Log-normal","shapiro.test",0.348976673422821,1.02,"SB"
"16618",40,40,"Gamma","ad.test",0.190691352363795,0.26,"SL"
"16619",40,40,"Uniform","energy.test",0.191919191919192,0.26,"SL"
"16620",40,40,"t","cvm.test",0.21265301590875,0.26,"SL"
"16621",40,40,"Log-normal","lillie.test",0.393215222504068,0.26,"SL"
"16622",40,40,"Gamma","pearson.test",0.33973988819612,0.26,"SL"
"16623",40,40,"Uniform","sf.test",0.278577207479303,0.27,"SL"
"16624",40,40,"t","jarque.test",0.696338382238312,0.26,"SL"
"16625",40,40,"Log-normal","shapiro.test",0.660451567744681,0.88,"SL"
"16626",40,40,"Gamma","ad.test",0.784039341181388,0.48,"SU"
"16627",40,40,"Uniform","energy.test",0.828282828282828,0.39,"SU"
"16628",40,40,"t","cvm.test",0.79809914181185,0.48,"SU"
"16629",40,40,"Log-normal","lillie.test",0.894023621355796,0.38,"SU"
"16630",40,40,"Gamma","pearson.test",0.663145672106677,0.26,"SL"
"16631",40,40,"Uniform","sf.test",0.785181067756036,0.46,"SU"
"16632",40,40,"t","jarque.test",0.947776617679852,0.85,"SL"
"16633",40,40,"Log-normal","shapiro.test",0.86397821411916,0.61,"SB"
"16634",40,40,"Gamma","ad.test",0.64020873826967,0.65,"SB"
"16635",40,40,"Uniform","energy.test",0.686868686868687,0.59,"SB"
"16636",40,40,"t","cvm.test",0.675598295926262,0.61,"SL"
"16637",40,40,"Log-normal","lillie.test",0.715475437551615,0.65,"SL"
"16638",40,40,"Gamma","pearson.test",0.839506470445447,0.63,"SL"
"16639",40,40,"Uniform","sf.test",0.80408630611719,0.65,"SB"
"16640",40,40,"t","jarque.test",0.968533605934716,0.59,"SB"
"16641",40,40,"Log-normal","shapiro.test",0.982910284602962,0.67,"SU"
"16642",40,40,"Gamma","ad.test",0.996468869119325,0.68,"SU"
"16643",40,40,"Uniform","energy.test",1,0.43,"SU"
"16644",40,40,"t","cvm.test",0.998850948682072,0.45,"SU"
"16645",40,40,"Log-normal","lillie.test",0.999592153404326,0.67,"SU"
"16646",40,40,"Gamma","pearson.test",0.997838503310237,0.41,"SU"
"16647",40,40,"Uniform","sf.test",0.993692596201474,0.69,"SU"
"16648",40,40,"t","jarque.test",0.898431188915214,0.85,"SU"
"16649",40,40,"Log-normal","shapiro.test",0.938344488033156,0.66,"SU"
"16650",40,40,"Gamma","ad.test",0.950634574105284,0.62,"SU"
"16651",40,40,"Uniform","energy.test",0.97979797979798,0.63,"SU"
"16652",40,40,"t","cvm.test",0.960003690261882,0.62,"SU"
"16653",40,40,"Log-normal","lillie.test",0.929251412665657,0.6,"SU"
"16654",40,40,"Gamma","pearson.test",0.932964079442382,0.3,"SU"
"16655",40,40,"Uniform","sf.test",0.903803154403817,0.67,"SU"
"16656",40,40,"t","jarque.test",0.950326692780007,0.68,"SU"
"16657",40,40,"Log-normal","shapiro.test",0.995757783069062,0.4,"SU"
"16658",40,40,"Gamma","ad.test",0.969140735481872,0.4,"SU"
"16659",40,40,"Uniform","energy.test",1,0.4,"SU"
"16660",40,40,"t","cvm.test",0.973475142637336,0.41,"SB"
"16661",40,40,"Log-normal","lillie.test",0.974738664591687,0.49,"SL"
"16662",40,40,"Gamma","pearson.test",0.839506470445447,0.5,"SU"
"16663",40,40,"Uniform","sf.test",0.988678774425241,0.5,"SU"
"16664",40,40,"t","jarque.test",0.963945953763887,0.4,"SL"
"16665",40,40,"Log-normal","shapiro.test",0.454756488595554,0.82,"SL"
"16666",40,40,"Gamma","ad.test",0.368155773964894,0.87,"SL"
"16667",40,40,"Uniform","energy.test",0.454545454545455,0.79,"SL"
"16668",40,40,"t","cvm.test",0.417586194086379,0.72,"SB"
"16669",40,40,"Log-normal","lillie.test",0.623078222866195,0.87,"SL"
"16670",40,40,"Gamma","pearson.test",0.54381311588333,0.8,"SL"
"16671",40,40,"Uniform","sf.test",0.328980755420911,0.82,"SL"
"16672",40,40,"t","jarque.test",0.991630237556512,0.82,"SL"
"16673",40,40,"Log-normal","shapiro.test",0.824114042167742,0.69,"SU"
"16674",40,40,"Gamma","ad.test",0.771221610431911,0.68,"SU"
"16675",40,40,"Uniform","energy.test",0.828282828282828,0.41,"SU"
"16676",40,40,"t","cvm.test",0.824335312026295,0.41,"SU"
"16677",40,40,"Log-normal","lillie.test",0.824844958182939,0.42,"SL"
"16678",40,40,"Gamma","pearson.test",0.783358489819263,0.42,"SL"
"16679",40,40,"Uniform","sf.test",0.50998427621053,0.7,"SU"
"16680",40,40,"t","jarque.test",0.88392394266838,0.71,"SU"
"16681",40,40,"Log-normal","shapiro.test",0.796317817476031,0.43,"SU"
"16682",40,40,"Gamma","ad.test",0.624378980227327,0.43,"SU"
"16683",40,40,"Uniform","energy.test",0.717171717171717,0.45,"SU"
